PreProcessing,dataset,TP,FP,FN,precision,recall,avg_pre_processing_time,avg_classification_time,avg_total_time,avg_level_weights,std_level_weights
BDA,BioID,-0.0032873109796186517,-0.07363576594345825,0.0032873109796186725,0.059003333968717486,-0.0032873109796186517,2856735.27688418,-2.787469729835284,413.07599778986673,-3.5044729549543754,-9.791829532377069
BDA,SoF,-0.06423741547708484,-0.12021036814425244,0.06423741547708489,0.09636741930550141,-0.06423741547708484,7737939.437250173,-19.388652024457954,542.2995342060359,-7.460334077863805,0.2879848527693451
BDA,mit_cbcl,-0.01849999999999996,0.0005,0.018500000000000003,-0.0005838371717358237,-0.01849999999999996,423853.22052868205,-8.888032936788806,134.89758716713828,-9.838866370399755,2.0196411650157398
BDA,caltech,-0.022222222222222254,-0.30222222222222217,0.022222222222222223,0.15734682056122884,-0.022222222222222254,11574326.06318127,-17.56945617844273,334.8533809248499,-1.649383663629115,-13.703125661122991
BDA,yale,-0.09696969696969693,0.0,0.09696969696969697,0.0,-0.09696969696969693,1965629.7963898054,-23.41330676722642,354.9230091215426,-7.689627326505184,52.7539761102085
BDA,orl,-0.03500000000000003,-0.005,0.035,0.005319148936170248,-0.03500000000000003,400587.99852299044,-11.043166722869175,175.85760588096124,-13.484189821088869,1.948330214927361
BDA,TotalFace,-0.035148652403445335,-0.07904973603778827,0.035148652403445405,0.06724486878325264,-0.035148652403445335,4954662.3206451135,-16.132205495921728,443.8577859481127,-7.211762645493907,-1.2097326455181137
BDA,NonFace,0.09774436090225569,-0.18689581095596136,0.0,0.0,0.13791725924651022,2382651.058411722,-15.01002272649685,295.2476016856613,-17.492101145238397,-5.943235555822108
