dataset,total,correct,false_positive,false_negative,reject_levels,level_weights,time,pre_processing_time
cat,258,141,175,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[3.134836052719038, -0.7203499766183086, 2.490454119804781, 0.4613570640212856, 2.2627370994887315, 1.4247430874384008, 0.8330399310798384, 0.7801010675029829, 2.2785810208297335, -0.48072789242723957, 4.929657082480844, 3.1870100490632467, 0.606520157889463, -1.1138039366924204, 3.302880010975059, -0.7066969920997508, 0.3602871209732257, -0.4589548411895521, 1.9966570818214677, 5.188033108308446, 0.8812540342914872, 2.2583771047065966, 0.6712499458226375, 3.20152009249432, 0.8075411714962684, 0.15905609860783443, 3.9890591080184095, 0.43951203516917303, 4.036169039492961, -0.24304082366870716, -0.0592749462230131, 1.305456063884776, 2.920344162674155, 6.831278097757604, 3.4365610781824216, 2.2284602449508384, -0.8235998941236176, 3.3525181286386214, 2.444634048442822, 2.2053481297916733, -1.2137150058406405, 4.950281980854925, 0.21618110168492422, -1.751804917003028, 1.2086338622611947, 0.5722181143937632, 2.212524904694874, 5.116084190958645, 0.9102951363893226, 2.844733095203992, 6.498428035934921, 2.815740024554543, 3.3553181180614047, 3.7952839857898653, 3.350356063747313, 0.944048140605446, 1.3043950488208793, 1.9089070144691505, 1.1452290494344197, 4.187815051700454, 2.9319791232119314, 2.7909022250096314, 5.308546121814288, 3.8817690780269913, 0.7838101572706364, 5.217026109748986, 1.9729340881458484, 4.9054869878455065, -0.9243239688803442, 0.6268120156018995, 4.550462006882299, 1.5508201149641536, 2.7969160628854297, -0.4778509514289908, 1.3146411079796962, 1.6141330652753823, 1.3110671154572628, 2.5548899940913543, 0.2153630121028982, 1.748189140460454, 2.278214033867698, 1.6147201188723557, 4.975636144576129, 0.9332481938763522, 0.8026760221109726, 1.1995410743402317, -0.06280384364072233, -0.1636259204824455, 4.514407953305636, -0.9896929801325314, 1.818911075068172, -0.4671490529435687, 0.16503805067623034, 1.2181459915009327, 1.4384511091629975, 1.651121140399482, 1.3245791665976867, 4.848463206726592, 4.811912213335745, -1.2347409797948785, 2.412864055193495, 0.7464390938985161, 1.3877840556087904, 5.4650320843211375, 0.6615240198443644, 0.6675161518505774, 6.924963933008257, 3.9567551895743236, 6.358892135263886, 2.112803120573517, 3.5509730609483086, 5.047002069593873, 2.6047620492754504, 0.07795212691416964, 1.6383160284603946, 1.3179310988052748, 3.1800319603062235]","[0.030529913, 0.021167409, 0.003885009, 0.072672451, 0.013503038, 0.023907023, 0.018392165, 0.27452684, 0.090308802, 0.171210095, 0.074570373, 0.055503369, 0.024031568, 0.019750656, 0.049130753, 0.023904729, 0.03705442, 0.028268727, 0.012657105, 0.020714635, 0.031411897, 0.018752611, 0.068456087, 0.033784523, 0.055443362, 0.02880754, 0.023748451, 0.015935487, 0.009667372, 0.060407294, 0.04055249, 0.03252677, 0.012904151, 0.04489742, 0.010006471, 0.048602457, 0.025602553, 0.01640482, 0.016583718, 0.022545879, 0.007890417, 0.065885374, 0.071245022, 0.036418859, 0.036777254, 0.018793266, 0.046284339, 0.049497901, 0.111231611, 0.318956375, 0.121851353, 0.01013983, 0.089500772, 0.016561154, 0.049297059, 0.037083986, 0.043356038, 0.005128315, 0.052905204, 0.023300474, 0.034143183, 0.0155789, 0.006793642, 0.016379945, 0.04352209, 0.011425156, 0.064760591, 0.028604756, 0.06727737, 0.030247961, 0.006551869, 0.036464507, 0.042626409, 0.064624699, 0.013724514, 0.075811059, 0.026841455, 0.025452828, 0.041676273, 0.012311779, 0.018842796, 0.010105917, 0.064599242, 0.049795101, 0.066026097, 0.02467671, 0.00843083, 0.023053281, 0.411765762, 0.453418278, 0.070782776, 0.02969736, 0.093883302, 0.015922877, 0.058055, 0.058048931, 0.045646209, 0.025973775, 0.03478843, 0.015994532, 0.033912014, 0.042900927, 0.074759961, 0.037781266, 0.042228132, 0.370000737, 0.361890174, 0.048839497, 0.080514173, 0.032640059, 0.020260908, 0.02355407, 0.029792901, 0.051738772, 0.005448156, 0.018693756, 0.05664184, 0.073574407, 0.091619014, 0.025745973, 0.038725667, 0.059081039, 0.037382968, 0.054141636, 0.077687435, 0.080245163, 0.05404252, 0.030706321, 0.026033666, 0.041459332, 0.030023567, 0.022016089, 0.073657257, 0.018463282, 0.051140167, 0.028924012, 0.019368681, 0.021690107, 0.120662703, 0.179427041, 0.28858184, 0.04832171, 0.060713751, 0.059934608, 0.036663799, 0.012289946, 0.081377045, 0.054786587, 0.056948429, 0.014388002, 0.048147769, 0.034358441, 0.013208192, 0.034954407, 0.039489304, 0.049638314, 0.025885802, 0.458561234, 0.316517275, 0.038405243, 0.05156383, 0.023463705, 0.036104426, 0.028276464, 0.012284766, 0.018088643, 0.037642021, 0.033680841, 0.019823943, 0.038097961, 0.040443132, 0.021587641, 0.013333246, 0.015149657, 0.01236652, 0.029240472, 0.030531607, 0.061471562, 0.041506857, 0.198166329, 0.592044843, 0.070774261, 0.013763707, 0.012556033, 0.031898052, 0.052924688, 0.023401497, 0.031044026, 0.040381843, 0.022034449, 0.024512743, 0.022936923, 0.041451326, 0.018703742, 0.012948008, 0.022182886, 0.028920428, 0.028580623, 0.020667079, 0.046193874, 0.019610072, 0.244296471, 0.238273087, 0.191194337, 0.056681939, 0.022668548, 0.032202378, 0.029733277, 0.068160771, 0.022101261, 0.049031418, 0.026844922, 0.015944545, 0.014269375, 0.071111727, 0.029984036, 0.046203238, 0.012044898, 0.073914448, 0.003339503, 0.035295319, 0.022729625, 0.050114962, 0.012011995, 0.060865759, 0.050887849, 0.047256691, 0.05879511, 0.00777802, 0.07741519, 0.011631973, 0.028261626, 0.027593482, 0.036985366, 0.087840687, 0.018306799, 0.018129213, 0.031613005, 0.043120645, 0.151057334, 0.336664476, 0.123808223, 0.01671506, 0.012725078, 0.072040859, 0.032707032, 0.041480504, 0.013684158, 0.019180443, 0.038585021, 0.030005746, 0.03211161, 0.057009828, 0.028438224, 0.049309492, 0.026940433, 0.028004707, 0.058580328]","[0.00044773, 0.000426333, 0.000334756, 0.000624361, 0.000347509, 0.000442868, 0.000397208, 0.000484601, 0.001980148, 0.002511183, 0.004703655, 0.000651047, 0.000409392, 0.000464042, 0.000514573, 0.000374486, 0.000457446, 0.000475166, 0.00029506, 0.000425004, 0.000551917, 0.00033154, 0.000495057, 0.000494858, 0.000561357, 0.000553968, 0.000420207, 0.000356811, 0.000628261, 0.000817692, 0.000546298, 0.000491697, 0.000332821, 0.000444988, 0.000334939, 0.000439518, 0.000417418, 0.000332637, 0.000386851, 0.000418759, 0.000275058, 0.00056799, 0.000559399, 0.000510447, 0.000505885, 0.000382021, 0.000543397, 0.000523383, 0.000450996, 0.003747033, 0.0031242, 0.000772785, 0.000642393, 0.000465011, 0.000548392, 0.000513835, 0.000572727, 0.000269582, 0.000503166, 0.000413141, 0.000783123, 0.000398817, 0.000276545, 0.000387267, 0.00042581, 0.00033979, 0.000561717, 0.000463405, 0.000612087, 0.000440346, 0.000266182, 0.000502596, 0.000782194, 0.000588592, 0.000379968, 0.000699993, 0.000523167, 0.000421433, 0.000523826, 0.000370987, 0.000443279, 0.000300914, 0.000544218, 0.000641835, 0.000526496, 0.000444824, 0.000308919, 0.000383066, 0.000717347, 0.004791454, 0.000610289, 0.000416037, 0.000623148, 0.00034935, 0.000506902, 0.000510473, 0.000463856, 0.000440315, 0.000512069, 0.000517028, 0.000443799, 0.000453429, 0.000813178, 0.000473526, 0.000540567, 0.003597385, 0.004252721, 0.00075534, 0.000593056, 0.000399276, 0.000416196, 0.000411909, 0.000413254, 0.000535488, 0.000284613, 0.000414992, 0.000551562, 0.000518468, 0.000613664, 0.000432488, 0.00050276, 0.000479109, 0.000594734, 0.000514518, 0.000545302, 0.000538521, 0.000494411, 0.000432312, 0.000401072, 0.00055052, 0.00043517, 0.000351528, 0.000586651, 0.000364177, 0.000514168, 0.000457175, 0.000576888, 0.000406346, 0.000435489, 0.003081579, 0.003086287, 0.000674677, 0.000476748, 0.000509362, 0.000518715, 0.000568239, 0.000689999, 0.000514167, 0.000494081, 0.000405047, 0.000731033, 0.000609916, 0.000376517, 0.000584911, 0.000604045, 0.000514661, 0.000424837, 0.001963891, 0.003635011, 0.000787968, 0.000465549, 0.000432169, 0.000547019, 0.000446873, 0.000311928, 0.000317839, 0.000489109, 0.000534974, 0.000472496, 0.000478816, 0.000519018, 0.000434075, 0.000319497, 0.00032577, 0.00035468, 0.000421856, 0.000470333, 0.000688266, 0.000491211, 0.002400543, 0.004176383, 0.000570199, 0.000313395, 0.00032243, 0.000427822, 0.000483895, 0.000678501, 0.000426392, 0.000483996, 0.000359717, 0.000435977, 0.000441061, 0.000540227, 0.000428058, 0.000323549, 0.000560671, 0.000383995, 0.000423927, 0.000340082, 0.00044001, 0.000499543, 0.002847578, 0.003633294, 0.002586797, 0.000724002, 0.000476945, 0.000437226, 0.000379445, 0.000473901, 0.000855874, 0.000473858, 0.000425103, 0.000332834, 0.000380933, 0.000489206, 0.000429116, 0.000540749, 0.000351936, 0.000606335, 0.000271043, 0.000443646, 0.000720731, 0.000606448, 0.000296406, 0.000646546, 0.000512434, 0.000568392, 0.000519674, 0.0003159, 0.000610006, 0.000383421, 0.000335064, 0.00045217, 0.000459492, 0.000653301, 0.000366684, 0.000408695, 0.000445718, 0.000556536, 0.002616488, 0.003695968, 0.002558409, 0.000418847, 0.000333753, 0.000544502, 0.000404362, 0.000499725, 0.0003663, 0.000411396, 0.000506114, 0.000530614, 0.000571065, 0.000583225, 0.000447378, 0.000574236, 0.000419705, 0.000551671, 0.000669611]"
forest,127,109,19,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[2.8370670892181806, 1.9782800771063194, 3.368819053459447, 1.4458170788711868, 0.7186800282797776, 2.4132330845459364, 5.946320063259918, 1.3299079852295108, 4.449489974009339, 2.2279860877315514, 3.1919119433150627, 1.0394641169696115, 4.073549005377572, 2.3828170834458433, 2.190486886946019, 3.6209540219279006, 0.28797009750269353, 3.080199137504678]","[0.012704529, 0.014080976, 0.018427192, 0.142404023, 0.149484155, 0.090453085, 0.104657827, 0.013326988, 0.01493478, 0.021529359, 0.01466968, 0.0151569, 0.019125034, 0.016207069, 0.016876209, 0.016079604, 0.012075489, 0.019776639, 0.02160027, 0.019164056, 0.016324863, 0.016963935, 0.016629871, 0.017086732, 0.020026952, 0.019429412, 0.012367277, 0.013035142, 0.010674555, 0.018401171, 0.013532106, 0.019857794, 0.018971701, 0.036433178, 0.163454028, 0.134283195, 0.137855508, 0.02019368, 0.012984753, 0.015380121, 0.017504981, 0.018144598, 0.018066678, 0.016808078, 0.011896997, 0.013051533, 0.022130109, 0.021165729, 0.01157773, 0.01778192, 0.017031136, 0.024037925, 0.013022435, 0.01997128, 0.019005376, 0.01689331, 0.016811219, 0.020569394, 0.017632163, 0.012150455, 0.017416521, 0.018238776, 0.020420823, 0.0197983, 0.104490209, 0.104919242, 0.09901963, 0.115408385, 0.016854003, 0.01268351, 0.010470284, 0.017855963, 0.015947653, 0.016155212, 0.019745597, 0.015176296, 0.013047377, 0.014970905, 0.021762507, 0.010483235, 0.010466175, 0.016260099, 0.015444771, 0.016777277, 0.013606801, 0.01624592, 0.017412744, 0.025532209, 0.01813425, 0.014268908, 0.016236808, 0.017154424, 0.014218522, 0.01334068, 0.012978517, 0.016646449, 0.053214305, 0.104572509, 0.127068837, 0.080448646, 0.06679928, 0.003864806, 0.013921571, 0.013036067, 0.016569969, 0.02140722, 0.012294419, 0.015651656, 0.013088329, 0.018072948, 0.012249265, 0.013448967, 0.019720799, 0.013154425, 0.016550116, 0.013896239, 0.012465543, 0.017573418, 0.015879236, 0.015485863, 0.012963239, 0.011827427, 0.014209011, 0.016826016, 0.016498644, 0.014097122, 0.015877314]","[0.000308362, 0.000470435, 0.000305303, 0.001914297, 0.001932171, 0.001900004, 0.001872262, 0.000295073, 0.000279734, 0.000294382, 0.000400479, 0.000291855, 0.000525448, 0.000270606, 0.000311453, 0.000303595, 0.00031057, 0.000312289, 0.000324264, 0.000309222, 0.000309513, 0.0003108, 0.00030873, 0.000437447, 0.000424057, 0.000324724, 0.000460673, 0.000309614, 0.000304515, 0.000450184, 0.000375695, 0.00030706, 0.000296062, 0.00030951, 0.001915824, 0.001953978, 0.001921545, 0.000418343, 0.000293363, 0.000291994, 0.000554491, 0.000292914, 0.000463288, 0.000298915, 0.000303333, 0.000298236, 0.000303276, 0.000373843, 0.000324891, 0.000322596, 0.000327472, 0.000307031, 0.000304058, 0.000581439, 0.000306627, 0.000295371, 0.000309916, 0.00031231, 0.000314244, 0.000302987, 0.000339103, 0.000309902, 0.000306743, 0.000302161, 0.001921436, 0.001865205, 0.001915054, 0.001948213, 0.000359715, 0.000303081, 0.000289043, 0.000289758, 0.000295267, 0.000306757, 0.000304266, 0.000297752, 0.000297339, 0.000302413, 0.000390285, 0.000308076, 0.000338524, 0.000308518, 0.000302741, 0.000545336, 0.000302756, 0.000575288, 0.000302209, 0.000302544, 0.000324772, 0.000580018, 0.000284784, 0.000289249, 0.000289649, 0.000301239, 0.00028709, 0.000294669, 0.000288027, 0.00194443, 0.001955057, 0.001940472, 0.001895813, 0.000287341, 0.000276808, 0.000291578, 0.000293903, 0.000285912, 0.000288464, 0.000288595, 0.000293841, 0.00029025, 0.000286721, 0.00029084, 0.000287631, 0.000296127, 0.000289506, 0.000289157, 0.000289122, 0.000290263, 0.000289882, 0.00030273, 0.000291372, 0.000288137, 0.000291049, 0.00029767, 0.000289868, 0.000289609, 0.000434456]"
flower,226,127,176,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-0.47254190320381895, 0.44071807205909863, 0.7769312087330036, 4.638096097973175, 3.8740040461416356, 5.810784006025642, 1.132279071433004, 1.88572102796752, 0.20938009617384523, 0.8925980273052119, 5.028330082364846, 4.822072063048836, 1.8073201751685701, 2.958207086776383, 1.4530570983770303, 1.891429136681836, 2.040267111849971, 2.696708084200509, 2.446304131706711, -0.6054289581952617, 4.38118214457063, 2.528617994103115, 0.6528870546608232, 2.395653089915868, 2.567327092809137, 1.3796350932097994, 4.765099055541214, 6.4649620038690045, 5.014406057423912, 2.0366420560749248, 3.431583056866657, 0.27178307430585846, 0.8542380569269881, 0.752186062221881, 3.1336682047112845, 0.36474006465869024, -0.14873290323885158, 2.207507145765703, 1.5426930705434643, 4.732146080757957, 4.777429101697635, -0.45776808372465894, 3.0237090531154536, 0.8016320433816873, 1.3954710682155564, 2.0452401390648447, 0.8676021978608333, -0.4591978181269951, 3.878510063223075, 1.532274057972245, 0.023238139343447983, 2.907351099245716, 3.544290156685747, 2.156409105635248, 2.0359489775146358, 1.3077250359929167, 2.7944810939370655, 2.793707040080335, 3.479339096113108, 3.208922000718303, 4.392098113137763, 3.309126022097189, 0.3862140993005596, 0.84559815650573, 2.7691501745721325, 3.35757605091203, 3.958037188393064, 2.3698342406423762, 1.886203059752006, -0.23043491371208802, 5.950670089630876, 2.089005129993893, 1.228996022080537, 6.440163077029865, 0.7725208935444243, 1.5057202129391953, -0.010619031207170337, 1.7186630898504518, 3.389719042170327, 0.48519209580263123, 2.54254213970853, 0.2823190675699152, 4.323862024990376, 4.494843024935108, 2.203312049561646, 4.622304124000948, 6.936629025207367, 3.734868139377795, 1.8731320707011037, 2.722555111569818, 1.6881520319147967, -0.6220459687174298, 0.8789839323144406, 2.2034650467685424, 0.5357060321839526, 1.4601441034465097, 4.1209960311534815, 3.3884141616290435, -0.16860692418413237]","[0.104931835, 0.083437846, 0.042795848, 0.043702602, 0.016416862, 0.038699333, 0.074901857, 0.037108801, 0.098152126, 0.07088548, 0.004940373, 0.096225663, 0.025218012, 0.061186493, 0.034327165, 0.767820343, 0.015862563, 0.051548974, 0.05078629, 0.043423345, 0.013331113, 0.077765058, 0.012347089, 0.016460193, 0.016042826, 0.078185746, 0.044778166, 0.046622149, 0.095505239, 0.099188826, 1.154972036, 0.042360943, 0.069456479, 0.272393089, 0.081122218, 0.01167073, 0.057577386, 0.063879448, 0.023363439, 0.065447981, 0.400689954, 0.108454245, 0.230562375, 0.040680238, 0.089508326, 0.019304583, 0.036288132, 0.097957983, 0.054219082, 0.123238566, 0.059663426, 0.010948497, 0.083996776, 0.05391319, 0.129229154, 0.531299715, 0.088866806, 0.010615038, 0.014291961, 0.026218771, 0.054184702, 0.020986212, 0.082766539, 0.088416829, 0.025681369, 0.070498966, 0.011182875, 0.019502431, 0.067460534, 0.05467399, 0.009802942, 0.119457796, 0.019931649, 0.038011874, 0.040623603, 0.283206436, 0.082312033, 0.047675499, 0.089612726, 0.093795212, 0.059881518, 0.148191373, 0.086342523, 0.024470225, 0.040336792, 0.210113475, 0.091448071, 0.382377826, 0.109173452, 0.030012506, 0.061049131, 0.020797894, 0.008013751, 0.063823933, 0.024477996, 0.029510329, 0.023593884, 0.046562816, 0.002862799, 0.030624095, 0.062037018, 0.044535875, 0.04809885, 0.047459465, 0.111436174, 0.03133226, 0.045772789, 0.00476641, 0.090762441, 0.03347799, 0.027939465, 0.130124148, 0.031728985, 0.042000032, 0.129913109, 0.054768105, 0.494259896, 0.156525247, 0.103327484, 0.039162566, 0.028639565, 0.078349937, 0.035386179, 0.052233338, 0.07559548, 0.053660243, 0.037650377, 0.030643345, 0.050719781, 0.061302482, 0.013961165, 0.060929789, 0.027784034, 0.421918535, 0.161110756, 0.134818801, 0.034238732, 0.050544236, 0.021785668, 0.011845959, 0.044542832, 0.08877721, 0.020213392, 0.046150342, 0.002752597, 0.084017953, 0.014827317, 0.104751475, 0.085915025, 0.010418405, 0.463844768, 0.251680134, 0.027160271, 0.045992351, 0.100409554, 0.151703909, 0.02102329, 0.015107208, 0.092138532, 0.127460898, 0.107500824, 0.025141194, 0.045978749, 0.135256272, 0.35786894, 0.192290387, 0.027623871, 0.034561898, 0.177330768, 0.064617672, 0.078865617, 0.036109168, 0.008520076, 0.060043242, 0.036311995, 0.023524411, 0.019053432, 0.111819359, 0.427227279, 0.334843275, 0.06396063, 0.06196454, 0.022767476, 0.125330376, 0.024105186, 0.092277006, 0.025096142, 0.005948766, 0.055931002, 0.018082361, 0.015854755, 0.05677128, 0.068084853, 0.585563933, 0.291846058, 0.019974467, 0.010991978, 0.07259807, 0.021276852, 0.029805189, 0.030919421, 0.026056019, 0.082341705, 0.02153413, 0.088885836, 0.053070386, 0.134462473, 0.145960836, 0.043509438, 0.059990157, 0.416039959, 0.074676634, 0.003901418, 0.040142819, 0.03781175, 0.025629367, 0.029069069, 0.034689553, 0.002672689, 0.054022137, 0.028735168, 0.034926079, 0.220905917, 0.346355618, 0.412303631, 0.078273773]","[0.000929853, 0.000633507, 0.000396597, 0.000477246, 0.000314504, 0.000340995, 0.000514438, 0.00040317, 0.000530276, 0.000496679, 0.000303461, 0.000556158, 0.000414371, 0.000519835, 0.000510861, 0.004509767, 0.001660268, 0.000494682, 0.000510989, 0.000522733, 0.000357728, 0.000522434, 0.000364622, 0.000514066, 0.000367892, 0.00054596, 0.000593714, 0.000442816, 0.000559368, 0.000711856, 0.000780305, 0.000555755, 0.000486807, 0.000858431, 0.00049153, 0.000314167, 0.000544344, 0.000650044, 0.00043682, 0.000539516, 0.000524973, 0.002332057, 0.003280216, 0.000507654, 0.000522171, 0.00041939, 0.000481798, 0.000570617, 0.000570072, 0.000564835, 0.00057035, 0.000319249, 0.00054123, 0.000671967, 0.000678018, 0.004286818, 0.003602948, 0.00039, 0.000340037, 0.000345943, 0.000551889, 0.000342955, 0.000598032, 0.000572442, 0.000562851, 0.000630911, 0.000353646, 0.000381897, 0.000555762, 0.000616949, 0.000311649, 0.00053783, 0.001739633, 0.001792758, 0.001736697, 0.004244219, 0.000586543, 0.000663034, 0.000679156, 0.000493037, 0.000478895, 0.000951984, 0.000636559, 0.000413959, 0.000695789, 0.000751151, 0.001950405, 0.004036628, 0.001761202, 0.000392969, 0.000648453, 0.000356949, 0.000314258, 0.000564382, 0.000456392, 0.000406245, 0.00039331, 0.000469785, 0.000256707, 0.000491467, 0.000512502, 0.000439334, 0.000574846, 0.000505841, 0.000904035, 0.000428581, 0.000444102, 0.000285369, 0.00062486, 0.000536416, 0.000427769, 0.000737306, 0.000461673, 0.000500425, 0.000614114, 0.000537314, 0.000592695, 0.002688477, 0.003489155, 0.000439891, 0.000494759, 0.000729395, 0.000564317, 0.000591673, 0.00064126, 0.000559187, 0.00059559, 0.000388234, 0.000520298, 0.000560145, 0.000322391, 0.000645697, 0.00057372, 0.006053534, 0.002142888, 0.002238857, 0.000406151, 0.000832306, 0.000379913, 0.000317675, 0.000704004, 0.000612976, 0.000564415, 0.000508689, 0.000289552, 0.00063564, 0.000518584, 0.000795632, 0.000623526, 0.00035511, 0.00060355, 0.002972174, 0.000881486, 0.000409417, 0.000471099, 0.001275197, 0.000370516, 0.000414295, 0.000591089, 0.000764004, 0.000577493, 0.000468721, 0.000479594, 0.001979819, 0.004014746, 0.004884982, 0.000426201, 0.000501311, 0.001144619, 0.000563525, 0.000608599, 0.000444481, 0.000533121, 0.000539325, 0.000508939, 0.000412076, 0.000369843, 0.000666372, 0.003382661, 0.003995195, 0.000468793, 0.000615694, 0.000536504, 0.000972822, 0.000399495, 0.000548711, 0.000374049, 0.000277792, 0.00062436, 0.00039993, 0.000585967, 0.00054156, 0.000561131, 0.003742622, 0.003846509, 0.000376823, 0.000314625, 0.000854738, 0.000417353, 0.000508491, 0.000450286, 0.000508194, 0.001300391, 0.000382227, 0.000728076, 0.000661994, 0.000768869, 0.000624579, 0.001894964, 0.001983874, 0.00437256, 0.000561705, 0.000284838, 0.000587004, 0.00045153, 0.000382875, 0.000531991, 0.00062946, 0.000270593, 0.000559505, 0.000501453, 0.000716538, 0.001181546, 0.000696269, 0.003369026, 0.002156644]"
