dataset,total,correct,false_positive,false_negative,reject_levels,level_weights,time,pre_processing_time
cat,258,94,310,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[1.6560650818864815, 3.6073730111238547, 1.9960921045276336, 4.081993913918268, 0.7107060839189216, 3.1144710654043593, 0.35086515231523663, 1.1340970803867094, 4.527458069787826, 2.0003791117924266, 1.5512871438404545, 2.012343976122793, 2.494346035120543, 2.7798280722345226, 2.1538939641905017, -0.5601820420124568, 2.3000290917116217, 0.4634470423916355, 3.110387144086417, 0.2682780385366641, 3.0172950696432963, 0.8089119651704095, 2.720148987311404, 4.1966380650992505, 2.277180028555449, 8.298758038028609, 5.682948175293859, 1.3838850360480137, 3.5776659347466193, 2.147911014559213, 1.2120200754725374, 0.47053111129207537, 1.2708740517846309, 0.9086730339913629, 4.9601811353932135, 5.1401150759193115, 2.744609014771413, 0.4601231691776775, 2.296725086576771, 5.3505430211662315, 3.147926065546926, 4.956496061698999, 2.089994004170876, 2.8541781496605836, 2.73296507721534, 0.6986460448242724, 0.41767802863614634, 4.543448978976812, 1.1263881235499866, 2.288299045932945, 0.9883840546826832, -0.4443708374747075, 5.9770560976467095, 0.7272662866744213, 2.100981979339849, 3.237483912555035, 0.6933840775163844, 1.8526080739102326, 3.6677681938163005, 1.053257040970493, 3.4710740376613103, -1.5256720125325955, 0.28596899419790134, -0.8882679655798711, 1.555910087598022, 3.516723026696127, 1.643038084206637, 6.869791208009701, 2.6145010694744997, 3.275990007619839, 2.8746991741354577, 6.521566975512542, 1.734025192388799, 4.310378172376659, 1.4354170658043586, 1.4622680609463714, 4.037659160036128, -0.8202089283731766, 2.7625210943515413, -0.444351913058199, 0.9876401917426847, 2.9109540688223206, 4.295296972093638, 2.3855218499084003, 4.000657016586047, 0.5081990029430017, 0.4749470883398317, 3.359729062009137, 1.6413880012114532, 5.333576994657051, 0.18628009542590007, 7.223539072670974, -0.6868199114105664, 3.3412830051383935, 2.5166880976757966, 3.5817480936530046, 2.928398961608764, 2.277783027791884, 1.4847189840511419, 4.235211096180137, 4.5974991274415515, 0.23184291284997016, 1.8285590400337242, 4.511517044564243, 1.946055095817428, 1.4959730053669773, 3.2487070920760743, 0.9935949914506637, 2.0059701170539483, -0.3855989830917679, 4.130879143602215, 0.17940007074503228, 2.1612311065546237, 1.121285205881577, 1.7098950617364608, 2.5698722222587094, 1.2693581256899051, 2.731546210765373, 3.9993770297733136, 0.2089540683082305, 3.5148551710299216, 0.9011920804041438, 5.188153061782941, 4.701536042673979, 2.0957840242772363, 2.3387781658093445, 0.3599101367290132, 4.0901261702529155, 3.363989053235855, 0.6368110860348679, 0.4008919156040065, 2.256591016834136, -0.9394058562465943, 1.8599949828349054, 7.775379031081684, 2.7583710622857325, -0.7156789711443707, 0.3668050005217083, -1.1434968605753966, 6.319964177557267, 1.4833261858439073, 3.876031061343383, 0.17058307531988248, 4.769819122680929, 5.034335002943408, 2.210477057553362, 6.04730812710477, 2.2337090356159024, 3.4986671246006154, 0.4226711231749505, 2.852267996815499, 2.1414991032215767, 2.3748500458314084, -1.4745458663091995, 0.7336020687944256, -1.2394139032694511, 2.2298441526363604, 2.038696022646036, -0.709446761815343, 3.407294138043653, -1.6407669797190465, 4.277337973122485, -1.0411368739441969, 2.7951990937581286]","[0.060223592, 0.032646434, 0.01215262, 0.119091094, 0.017881897, 0.035028171, 0.035971412, 0.05794272, 0.010243808, 0.032705039, 0.096357549, 0.564433435, 0.274353608, 0.045867056, 0.082853623, 0.027530657, 0.064925476, 0.059066208, 0.01082542, 0.035506337, 0.065144608, 0.025660811, 0.094860546, 0.069904309, 0.086138213, 0.104931502, 0.040640691, 0.023693048, 0.014558316, 0.109918268, 0.065760497, 0.045753715, 0.01830184, 0.059154062, 0.014200783, 0.055385343, 0.038664768, 0.023239744, 0.036148877, 0.043695851, 0.012336284, 0.804649896, 0.121311329, 0.061793272, 0.046736093, 0.040373928, 0.06471895, 0.067521334, 0.050901821, 0.079206635, 0.030717483, 0.016241631, 0.13796179, 0.036254009, 0.314504133, 0.496522255, 0.076784384, 0.005264164, 0.067783067, 0.032495849, 0.050178043, 0.030783939, 0.008263159, 0.032247029, 0.055821459, 0.019717261, 0.0938654, 0.087374669, 0.109138479, 0.284366922, 0.062660976, 0.384672692, 0.075593404, 0.081550068, 0.024799073, 0.086909261, 0.075698248, 0.040777639, 0.065433073, 0.016012483, 0.034601069, 0.01067075, 0.099271677, 0.088261007, 0.062023632, 0.042873135, 0.011740005, 0.031772739, 0.14156817, 0.101004602, 0.112401319, 0.057027453, 0.130601937, 0.028060107, 0.216484585, 0.665089301, 0.051729561, 0.051532253, 0.064938505, 0.030797875, 0.045309491, 0.052889054, 0.097610964, 0.053250663, 0.063335731, 0.070873078, 0.097784813, 0.10791333, 0.741256725, 0.06943528, 0.039191058, 0.036050367, 0.044017598, 0.061002196, 0.00848429, 0.032505458, 0.096866506, 0.098438825, 0.119072272, 0.048140591, 0.125543684, 0.54731838, 0.111848175, 0.053385751, 0.095184603, 0.082606776, 0.061804927, 0.084782344, 0.043456599, 0.07160971, 0.037407408, 0.01753329, 0.106401394, 0.032923099, 0.092207748, 0.049284733, 0.045786738, 0.018908648, 0.031493521, 0.056085029, 0.043120731, 0.068208571, 0.105313511, 0.091440864, 0.087161646, 0.017241404, 0.591002701, 0.345736748, 0.072074496, 0.024757108, 0.094236541, 0.046697956, 0.019514893, 0.066930067, 0.047188847, 0.084910346, 0.036550041, 0.103933451, 0.085786118, 0.340054005, 0.524597604, 0.0684006, 0.076408046, 0.060248568, 0.014096814, 0.022954601, 0.079667351, 0.058612976, 0.02239712, 0.065362696, 0.074590025, 0.045353895, 0.022437751, 0.017374707, 0.017554145, 0.032657627, 0.084327052, 0.096831198, 0.064588918, 0.027877965, 0.134599104, 0.122647359, 0.019470107, 0.019113266, 0.034075637, 0.119219096, 0.033292595, 0.424550406, 0.398499666, 0.029218634, 0.042691531, 0.031526882, 0.04368225, 0.030423991, 0.017808507, 0.02951576, 0.040795034, 0.031656179, 0.019438665, 0.062620495, 0.044181296, 0.048654549, 0.056302055, 0.035489494, 0.180881025, 0.414132224, 0.176750002, 0.03376622, 0.080881829, 0.022437349, 0.064318376, 0.039948445, 0.021530233, 0.023093058, 0.089588819, 0.053826456, 0.07316044, 0.013872885, 0.102931194, 0.006336174, 0.055308733, 0.301030006, 0.40115509, 0.013021413, 0.059952648, 0.076888834, 0.09647352, 0.087137611, 0.012307842, 0.130729961, 0.026404281, 0.027178458, 0.039540057, 0.04712434, 0.385609807, 0.218543641, 0.180687634, 0.048877592, 0.044816451, 0.029325708, 0.0906148, 0.026125707, 0.013412085, 0.031856321, 0.128086679, 0.062705489, 0.089297163, 0.026489847, 0.028139637, 0.045617602, 0.172448721, 0.501264981, 0.115415929, 0.053843423, 0.083572325, 0.034513621, 0.077988778, 0.071560011]","[0.000279624, 0.000178389, 0.000118366, 0.000370585, 0.000150802, 0.000181767, 0.000190998, 0.000237153, 0.000122062, 0.000187036, 0.000338495, 0.000392411, 0.001225842, 0.000443259, 0.000278711, 0.000178425, 0.000267245, 0.000270472, 0.00013769, 0.000237649, 0.00038121, 0.000149003, 0.000309804, 0.000240809, 0.000278678, 0.000588461, 0.00021883, 0.000159205, 0.000184416, 0.000361557, 0.000328737, 0.000207681, 0.000163581, 0.000230227, 0.000139425, 0.000219493, 0.000205625, 0.000158766, 0.000219122, 0.000206482, 0.000134573, 0.00036628, 0.002913403, 0.000229215, 0.000210361, 0.000229617, 0.000344958, 0.0002268, 0.00021536, 0.000328729, 0.000221461, 0.000133251, 0.0006872, 0.00020842, 0.00026407, 0.002136245, 0.000362457, 9.4984e-05, 0.000267015, 0.000185961, 0.000226305, 0.000210248, 0.000133342, 0.000196092, 0.000256696, 0.000175619, 0.00025609, 0.000328977, 0.000413112, 0.000289724, 0.000664821, 0.001607272, 0.000377156, 0.000409351, 0.000165078, 0.000315262, 0.00026801, 0.000257855, 0.000268748, 0.000140507, 0.000379408, 0.00013523, 0.000325299, 0.000301846, 0.000236171, 0.000204855, 0.000143816, 0.00018042, 0.000455263, 0.000445344, 0.000354713, 0.000244635, 0.000391969, 0.000162728, 0.000342708, 0.001886604, 0.000272646, 0.000475174, 0.000355745, 0.000199906, 0.000228111, 0.000292482, 0.000339759, 0.000241945, 0.000274631, 0.000295736, 0.000457754, 0.000227626, 0.002079776, 0.00070503, 0.000256313, 0.000224291, 0.000220526, 0.00026691, 0.000132654, 0.00038692, 0.000414145, 0.000336657, 0.000425064, 0.000226745, 0.000269836, 0.002207208, 0.001144805, 0.000298634, 0.000319303, 0.000318583, 0.000230371, 0.000288847, 0.000574872, 0.000261405, 0.000305831, 0.000139008, 0.000345314, 0.000202518, 0.000284215, 0.000227124, 0.000284686, 0.000177124, 0.000205306, 0.000255978, 0.000205318, 0.000263344, 0.000296159, 0.000412743, 0.000302955, 0.000169592, 0.000433445, 0.002030023, 0.000261337, 0.000200059, 0.000717728, 0.000239784, 0.000148642, 0.000292414, 0.000220352, 0.000433144, 0.000208109, 0.000320709, 0.000634007, 0.000263469, 0.00628716, 0.000404371, 0.000285525, 0.000266611, 0.000146963, 0.000149785, 0.000286587, 0.000305488, 0.000182236, 0.000225001, 0.000239999, 0.000364913, 0.000179585, 0.000141983, 0.000176765, 0.000179513, 0.000410468, 0.000326368, 0.000287023, 0.00018878, 0.000357872, 0.000408208, 0.000156145, 0.000154901, 0.000200856, 0.000328911, 0.000191644, 0.001762747, 0.001967482, 0.000312387, 0.000256694, 0.000221181, 0.000191884, 0.000166547, 0.000148104, 0.000200006, 0.000203902, 0.000177581, 0.000152709, 0.000230441, 0.000248347, 0.000282712, 0.000258929, 0.00018088, 0.000426867, 0.002031615, 0.001352435, 0.000239529, 0.000258712, 0.000156164, 0.000239146, 0.000174731, 0.000158512, 0.000155632, 0.000289841, 0.000247177, 0.000717103, 0.000161544, 0.000358351, 0.000117541, 0.000205696, 0.001193706, 0.002741669, 0.000125496, 0.000269428, 0.000556783, 0.000363145, 0.000336736, 0.000119084, 0.000355028, 0.000210315, 0.000158396, 0.000200186, 0.000189782, 0.000388961, 0.001063532, 0.001374902, 0.000273258, 0.000223767, 0.000178229, 0.000321617, 0.000176769, 0.000127496, 0.000200162, 0.000346536, 0.000298704, 0.000347526, 0.000198188, 0.000270343, 0.000186955, 0.000227026, 0.001769771, 0.002274458, 0.000232867, 0.000319169, 0.0001757, 0.00027821, 0.000253822]"
forest,127,117,10,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-0.892768936988432, -1.338506001571659, 6.373743060452398, 3.291338139155414, 3.4533281307085417, 3.035765061795246, 3.5908670827629976, 3.171879061846994, 1.9516091225086711, 1.059972068585921]","[0.015880492, 0.016494696, 0.018691545, 0.019106489, 0.016411416, 0.018916841, 0.019619683, 0.015727972, 0.018922563, 0.017728837, 0.016851988, 0.016151925, 0.017531527, 0.130432077, 0.153024641, 0.132892337, 0.105546235, 0.021476047, 0.017639804, 0.016630042, 0.015003905, 0.016322859, 0.015421174, 0.015108324, 0.015033307, 0.016443935, 0.015301723, 0.013607955, 0.015330397, 0.016826831, 0.013538521, 0.015448701, 0.015280838, 0.015319189, 0.020676824, 0.015274931, 0.017491933, 0.017160344, 0.017004397, 0.015880792, 0.017583684, 0.017135189, 0.019684842, 0.017119326, 0.012225458, 0.145496915, 0.141024277, 0.130324853, 0.041182207, 0.016768943, 0.01677288, 0.018994826, 0.014130037, 0.015644142, 0.017433463, 0.014366272, 0.015590226, 0.01913549, 0.01591762, 0.012892364, 0.016182671, 0.017275864, 0.017679673, 0.017713159, 0.014040716, 0.01456072, 0.015352289, 0.014817534, 0.017699478, 0.015999036, 0.015527937, 0.015064107, 0.016816871, 0.018017994, 0.018918703, 0.015414046, 0.015697517, 0.124540655, 0.160441199, 0.113696539, 0.078195971, 0.015682801, 0.015581471, 0.015897346, 0.013132689, 0.015288846, 0.012215127, 0.016442934, 0.016675636, 0.015054684, 0.015212629, 0.017071337, 0.015603979, 0.014824359, 0.013711864, 0.017853854, 0.015303336, 0.017616838, 0.014767564, 0.015352122, 0.016705341, 0.011036332, 0.016379645, 0.017369923, 0.016706761, 0.0165831, 0.017682256, 0.01596076, 0.015996385, 0.019585941, 0.017819854, 0.016920046, 0.017236902, 0.015603717, 0.015404487, 0.016734821, 0.014815269, 0.016625038, 0.017383165, 0.018733972, 0.016148351, 0.016996447, 0.016352109, 0.017697935, 0.018187435, 0.015719788, 0.018990809]","[0.000139941, 0.000118465, 0.000137288, 0.000108692, 0.000121063, 0.000124171, 0.000187228, 0.000105598, 0.000147662, 0.000128575, 0.000150917, 0.000133456, 0.000135423, 0.000762965, 0.007541518, 0.000756051, 0.000768684, 0.000423846, 0.000138623, 0.000282382, 0.000132745, 0.000119255, 0.000138765, 0.000130775, 0.000140738, 9.9813e-05, 0.000143073, 0.000139506, 0.000140375, 0.000135541, 0.000145643, 0.000137197, 0.000130705, 0.000137918, 0.000138488, 0.000113065, 0.00014086, 0.000385395, 0.000142249, 0.000126615, 0.000144824, 0.000115051, 0.000137085, 0.000136941, 0.000140461, 0.00073794, 0.000730245, 0.000741543, 0.000771399, 0.000135411, 0.000132415, 0.000117711, 0.000100471, 0.00014118, 0.00014392, 0.000138697, 0.000204929, 0.000124773, 0.000139203, 0.00013316, 0.000146777, 0.000149991, 0.000140931, 0.000136939, 0.000136467, 0.000137188, 0.000146138, 0.000126984, 0.000139127, 0.000138513, 0.000103081, 0.000143934, 0.000140574, 0.000148258, 0.00014143, 0.000135818, 0.000129964, 0.000763942, 0.001285185, 0.000709439, 0.000716532, 0.0001315, 0.000230642, 0.000127273, 0.000117384, 0.000134237, 0.000134849, 0.0001382, 0.000143824, 0.00010857, 0.000133007, 0.000137247, 0.000136759, 0.000112751, 0.000145402, 0.000133396, 0.000128751, 0.000119484, 0.000141027, 0.000134876, 0.00014286, 0.00012352, 0.00013515, 0.000150922, 0.000132674, 0.000137809, 0.000135587, 0.000215475, 0.000130895, 0.000138311, 0.000144656, 0.000125892, 0.000176759, 0.000138548, 0.000120438, 0.000138218, 0.000125178, 0.000118204, 0.000121515, 0.00014037, 0.00014361, 0.000138289, 0.000291032, 0.00014767, 0.000262119, 0.000134548, 0.000511483]"
flower,226,93,264,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0.849609055032488, 4.088842950586695, 1.988570086134132, 1.185752040182706, 2.645344141346868, 4.445804175338708, 4.001923891075421, 0.807146978972014, -1.0585769378230907, 3.081354057008866, 3.11354504985502, 9.10455214761896, 2.388042172358837, 2.095622072345577, 5.538898043509107, 4.62303801177768, 4.017990021442529, 2.591041943000164, 2.1825961635331623, 1.1064059811760671, 0.18127500248374417, 1.572790056176018, 2.3857911393861286, 2.2177891157916747, -1.3545609033317305, 3.233634047850501, 1.8875090989167802, -0.4099968265509233, 2.567476160766091, 1.539471963827964, 2.1892421225784346, -1.6856209454708733, 1.7842050182516687, 3.3477240932988934, 6.186449990083929, 4.841704001184553, 6.333408020378556, 0.4460830715834163, -1.5424249456846155, 3.5741770164459012, 5.031837128219195, -0.06883286318043247, 1.343850051460322, 2.5596229381044395, 3.3924380668322556, 2.823900089075323, 3.283665111695882, 4.0675689984927885, 2.1529790118220262, 4.711521080869716, 1.4915629932074808, 0.5269100341829471, 5.098075075948145, 1.7202440426917747, 3.006049101881217, 1.525232090789359, 3.420037118194159, 5.774183998524677, 1.2890721610165201, -0.4446369934012182, 5.477128163329326, -0.39778294652933255, 4.831200058455579, 1.916947054618504, 6.7991340954904445, 2.5380571029963903, 3.6029580521280877, 0.17762208654312417, 3.859589077241253, 1.2883049604133703, 1.2920990490820259, 3.3730801536585204, 1.6975251859403215, -1.348977001674939, 1.683046960446518, 6.495696013676934, 4.465952126891352, 1.5877840234315954, 3.6521419906639494, 5.464535989391152, 5.628054078610148, 2.467059019196313, 0.11655995214823633, 1.847424944571685, 2.2109249880886637, 2.8223190429853275, 2.318847120681312, 1.8005911590880714, 1.9250251408084296, 5.307724946003873, 0.7825750779011287, -2.079620948585216, 1.2250840195338242, -0.11395794997224584, 0.5031890258542262, 2.07865810621297, 2.2406140851671807, 4.939121925563086, 1.1972780967480503, 2.8899320931523107, 6.111774096614681, 1.5048591186641715, 1.8293601322802715, 7.179798052355181, -0.04072202794486657, 3.3401200160733424, -0.1754688472719863, 4.313924189133104, 2.5184321400593035, 4.996551026008092, 2.9622300834744237, 5.699748067127075, 4.931831026857253, -1.1913459037896246, 2.0282461737515405, 2.5236140400520526, 3.05458713270491, 7.553073046670761, 4.52146002498921, 4.648912132135592, 7.455568050208967, 2.3053060686797835, 2.7944240078213625, 0.4664271403453313, 0.6649001479963772, 8.205433096445631, -0.7857339877518825, 3.0059649929753505, 1.044489065068774, 1.893893104919698, 5.043020042066928, 3.2799891200265847, 3.4414361330564134]","[0.182239705, 0.120570683, 0.273403278, 0.384333492, 0.07821572, 0.041256277, 0.07812314, 0.045995013, 0.102325739, 0.091294982, 0.004248405, 0.112263202, 0.027302714, 0.072867147, 0.037544105, 0.17210795, 0.04819433, 0.53207639, 0.071502006, 0.064001544, 0.017138834, 0.100896494, 0.016170321, 0.041547144, 0.01839899, 0.10118385, 0.077236145, 0.07299035, 0.114934212, 0.640546575, 0.484618199, 0.064153767, 0.093912338, 0.353534473, 0.094041085, 0.096662824, 0.625096196, 0.077425031, 0.028168563, 0.083004059, 0.10939987, 0.026198969, 0.063319998, 0.070776992, 0.109178965, 0.022818562, 0.049917551, 0.225509269, 0.546635674, 0.126206763, 0.049358786, 0.014486943, 0.101631706, 0.061827176, 0.060811873, 0.111611923, 0.083270003, 0.035802776, 0.022620484, 0.029299494, 0.266656558, 0.169701414, 0.338400163, 0.087266154, 0.038329165, 0.098112695, 0.013595594, 0.026726951, 0.087847355, 0.080292619, 0.012184036, 0.097343458, 0.003866582, 0.006829812, 0.008553973, 0.051061319, 0.815339551, 0.089282391, 0.088112364, 0.097745906, 0.078373157, 0.230731642, 0.103358352, 0.025631467, 0.053122171, 0.642341239, 0.110718375, 0.087145942, 0.217277122, 0.037705845, 0.096237268, 0.022794591, 0.011379262, 0.092362658, 0.035814983, 0.040358036, 0.029417457, 0.052427706, 0.002799629, 0.092025858, 0.069581384, 0.063493295, 0.117529451, 0.063417138, 0.215432468, 0.051144547, 0.058463328, 0.008164692, 0.168481597, 0.267186444, 0.217774565, 0.230604449, 0.047342632, 0.04818941, 0.154759872, 0.074888921, 0.107962414, 0.023617735, 0.029741096, 0.056380281, 0.184485631, 0.70127546, 0.056328479, 0.062067714, 0.088131228, 0.064145177, 0.076936452, 0.033086463, 0.072578116, 0.085956634, 0.014361293, 0.083448474, 0.02530116, 0.081829271, 0.019883548, 0.043687924, 0.045938336, 0.086174987, 0.021947597, 0.011702304, 0.080319825, 0.122321102, 0.033610822, 0.059691439, 0.004411045, 0.106648795, 0.01537179, 0.944545319, 0.090586434, 0.013470787, 0.086869425, 0.052601521, 0.023358927, 0.049446129, 0.123293916, 0.344578899, 0.021249102, 0.140836885, 0.631208275, 0.168209145, 0.108491655, 0.029352673, 0.060653795, 0.017419783, 0.06117851, 0.078711725, 0.045403493, 0.074482281, 1.158467033, 0.06906203, 0.089173364, 0.046657366, 0.011605589, 0.087689146, 0.046217699, 0.023985039, 0.02178548, 0.129065961, 0.083867495, 0.29794791, 0.608028505, 0.095235494, 0.035508225, 0.238678884, 0.022409149, 0.108365076, 0.03369394, 0.007427872, 0.067910177, 0.023059488, 0.023903226, 0.093325795, 0.62300093, 0.137960952, 0.078918503, 0.019785447, 0.012237633, 0.095454584, 0.027117343, 0.046182432, 0.032106296, 0.03158702, 0.103517116, 0.023458019, 0.121079447, 0.072013436, 0.88698065, 0.107364077, 0.009549067, 0.008931885, 0.10212983, 0.089246333, 0.004571478, 0.056918227, 0.05551791, 0.023838833, 0.041656198, 0.070547911, 0.004538318, 0.070121425, 0.302153079, 0.24806049, 0.35036694, 0.15454042, 0.07373037, 0.116461418]","[0.000883806, 0.000372292, 0.000250861, 0.001363422, 0.000899501, 0.000214736, 0.00030334, 0.000231523, 0.000295623, 0.000336764, 0.000124441, 0.000365137, 0.000230749, 0.000307619, 0.000289586, 0.000340794, 0.000644567, 0.001497534, 0.000513837, 0.000321673, 0.000151506, 0.000303656, 0.000138215, 0.000245216, 0.000176835, 0.000353364, 0.000330264, 0.000252317, 0.000357408, 0.000504085, 0.00473577, 0.000352172, 0.000324017, 0.000749892, 0.000310449, 0.003239183, 0.002447701, 0.0004039, 0.000222772, 0.000374796, 0.000403014, 0.000183899, 0.000375408, 0.000354903, 0.000355434, 0.000177184, 0.000240929, 0.000376987, 0.002173695, 0.000648657, 0.000221807, 0.000134434, 0.000348582, 0.000298359, 0.000272419, 0.000347626, 0.000342192, 0.000264299, 0.000173867, 0.000189185, 0.000306985, 0.001483063, 0.001826509, 0.000330767, 0.00027524, 0.000408669, 0.000149899, 0.000167632, 0.000308385, 0.000399702, 0.000167055, 0.000382831, 0.000119227, 0.000132623, 0.000319556, 0.000322026, 0.000408595, 0.001567198, 0.000326034, 0.000302482, 0.000310399, 0.000831254, 0.000361972, 0.000368208, 0.000233258, 0.00062571, 0.001005475, 0.000714458, 0.000849144, 0.000269524, 0.000363894, 0.000183168, 0.00013891, 0.000315928, 0.00034765, 0.000379243, 0.000305549, 0.000218855, 9.5463e-05, 0.000274492, 0.000798061, 0.000253153, 0.000353485, 0.000286482, 0.001335521, 0.000283902, 0.000244988, 0.000138924, 0.000341508, 0.001201638, 0.001169078, 0.00101321, 0.000230864, 0.000215976, 0.000422005, 0.000717801, 0.000349214, 0.000373341, 0.000157754, 0.000266036, 0.000249255, 0.002322128, 0.000327016, 0.000247286, 0.000319634, 0.000273946, 0.000253852, 0.000198086, 0.000302687, 0.00030694, 0.000180026, 0.000315274, 0.000164123, 0.000308642, 0.000144406, 0.000233452, 0.000213692, 0.0003463, 0.000432678, 0.000135293, 0.000312516, 0.000350043, 0.00023374, 0.000282299, 0.000205181, 0.000298302, 0.000236715, 0.000509886, 0.000495347, 0.000112567, 0.000303881, 0.000222744, 0.000152203, 0.00033685, 0.000327488, 0.000765427, 0.000167397, 0.001006012, 0.002278651, 0.00048693, 0.000299278, 0.000193623, 0.00032012, 0.000152198, 0.000256573, 0.000418499, 0.000210699, 0.000319471, 0.00093809, 0.000320499, 0.000376899, 0.00026266, 0.00014543, 0.00037214, 0.000187341, 0.000168012, 0.000169525, 0.00037059, 0.00031844, 0.00037342, 0.001881995, 0.000667638, 0.000294041, 0.000833419, 0.000170881, 0.000301424, 0.000181531, 0.000129582, 0.00040371, 0.000185982, 0.000180636, 0.00032539, 0.001864935, 0.002089629, 0.000325113, 0.000122626, 0.000148612, 0.00032633, 0.000205589, 0.000238081, 0.000175114, 0.000225947, 0.000706598, 0.000149539, 0.000350592, 0.00023475, 0.0036553, 0.000358598, 0.000112775, 0.000115853, 0.000357724, 0.000305652, 0.000101881, 0.000224368, 0.000226339, 0.000410033, 0.000301802, 0.000360615, 0.000129911, 0.000332044, 0.000235171, 0.00466602, 0.007784929, 0.000674287, 0.00028953, 0.000381704]"
