dataset,total,correct,false_positive,false_negative,reject_levels,level_weights,time,pre_processing_time
cat,258,144,153,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0.21010507753817365, 3.9440380532178096, 2.323813129623886, 2.259723986906465, 0.6484591026674025, 2.7182960771606304, 0.5715979814413004, 1.0675620785332285, 1.2832110798335634, -0.1113218737882562, 2.745502075413242, 3.0710750407888554, 1.4917780886753462, -1.4564639416639693, 3.6622770842514, 3.59346305107465, 1.7317450539558195, 3.7792130896705203, -0.6197779237409122, 2.82658106967574, 2.905558025871869, 4.39647302479716, 0.19138515595113859, 4.11464499210706, -0.6990049391170032, 2.525625170848798, 3.3142919784295373, 1.2662172021227889, 5.5612281080684625, 0.5103960811975412, 2.0622331052436493, 2.391271044209134, 3.445996174996253, 1.1339039939339273, 3.0920560829690658, 0.6590420691645704, 1.3114220238639973, 1.389765037165489, 5.020558963937219, 1.1180920851766132, 3.9988470945390873, 2.421021970862057, 4.52659904625034, 0.27395623916527256, 0.5828050036798231, 3.65776901145, 3.798800206219312, 5.635688069101889, 1.5440851339953952, 1.7089780466048978, 4.523565001494717, 4.613994146871846, 5.7460140563198365, 2.0862020796048455, 1.5725481015979312, 4.526921081764158, 5.9004990178509615, 0.2091780374175869, 2.919791088614147, 3.6970051497919485, 2.7044601796078496, 5.263151140534319, 3.9575750174117275, 0.5005941048148088, 2.8755480041145347, 3.4983880959334783, 0.3002520861919038, 4.334401095111389, -0.3472439952311106, 1.7228279746486805, 2.76688104175264, 2.1154380638035946, 2.3434289292781614, 5.4617350124171935, -1.4087239479995333, 0.9030220447457395, 3.158838136238046, 4.451305164198857, 2.05684309679782, 0.22535600274568424, 2.0416860430850647, 5.04657414596295, 2.740006054576952, 3.3760360986343585, 2.984043086064048, 2.763996232242789, 2.762924044567626, 3.580085026973393, 2.893422071065288, 3.7227911192458123, 1.1898210392682813, 0.2942041293135844, 3.8323932393686846, 0.0004190292675048113, 3.9199381532962434, 3.185152102203574, 2.091593006567564, -0.5289998639491387, 1.242810114461463, 2.898329056741204, 6.137549922394101, -0.43087785987881944, 4.6894200296956114, 3.53524714166997, -0.5391119013656862, -1.0043588849366643, 7.648116109136026, 3.21724514325615, 1.6553750850143842, -0.518329925253056, 1.1170320754754357, 1.3661111057153903, 3.72369514539605, 1.9980859695351683]","[0.039278951, 0.023761433, 0.013435361, 0.06155727, 0.012453458, 0.028428723, 0.020034911, 0.044857421, 0.009348756, 0.023657261, 0.025713424, 0.048581472, 0.015109223, 0.029583009, 0.051980552, 0.026753666, 0.080261306, 0.032088021, 0.010570933, 0.016197394, 0.027446144, 0.019730803, 0.05525243, 0.047182226, 0.385737926, 0.048581676, 0.020359149, 0.019276652, 0.015080915, 0.060067258, 0.038741256, 0.030819717, 0.015904704, 0.044808568, 0.00986843, 0.048717519, 0.027933453, 0.019015078, 0.018137514, 0.025327741, 0.009938978, 0.13416695, 0.117276488, 0.037785122, 0.03733622, 0.029916391, 0.040246314, 0.04113603, 0.271490461, 0.04766278, 0.021216721, 0.005656039, 0.343354951, 0.023201621, 0.046522631, 0.028936594, 0.044250252, 0.006185681, 0.058161684, 0.016250415, 0.037773551, 0.017859826, 0.007634913, 0.020522267, 0.034251558, 0.015759382, 0.057745467, 0.039933772, 0.081074121, 0.042381553, 0.006426913, 0.315981517, 0.048833712, 0.055430761, 0.017067433, 0.059697959, 0.042036516, 0.017471449, 0.051014111, 0.012364325, 0.019563831, 0.009173972, 0.065242524, 0.027725623, 0.051669751, 0.032127914, 0.009485146, 0.025303481, 0.047754391, 0.065651745, 0.07133759, 0.023388418, 0.097990076, 0.01689543, 0.328874045, 0.050535775, 0.027350731, 0.028965675, 0.033892773, 0.021399511, 0.027676936, 0.03801346, 0.050206287, 0.038493963, 0.044513252, 0.046643905, 0.04874223, 0.029020816, 0.134933239, 0.054485088, 0.021669343, 0.023057622, 0.024239588, 0.034746717, 0.004371745, 0.021037389, 0.06454893, 0.078128106, 0.087625572, 0.216428409, 0.047130047, 0.0362565, 0.031419069, 0.046655871, 0.070572904, 0.313001344, 0.037502459, 0.027315911, 0.023286899, 0.041732179, 0.031312644, 0.014886174, 0.483782156, 0.021087689, 0.042450528, 0.029920235, 0.037228541, 0.018495574, 0.025405169, 0.027403319, 0.038977142, 0.05452113, 0.031477507, 0.052136818, 0.062022249, 0.015877052, 0.095439165, 0.065956426, 0.054708926, 0.138752965, 0.042967152, 0.041408652, 0.011942915, 0.023787466, 0.044366385, 0.06200583, 0.257801064, 0.047866731, 0.031856108, 0.029503609, 0.023721447, 0.028058563, 0.106111066, 0.028926389, 0.010420086, 0.022213246, 0.052866532, 0.035062038, 0.023356466, 0.038519497, 0.039778779, 0.033059308, 0.006522769, 0.016337193, 0.008138558, 0.020686535, 0.01908339, 0.060765255, 0.04037061, 0.023210876, 0.102932836, 0.044241167, 0.017398006, 0.015898591, 0.034094558, 0.069012092, 0.027752479, 0.035387873, 0.484245721, 0.016360726, 0.02577478, 0.024472389, 0.029233213, 0.022242153, 0.013725786, 0.028075065, 0.029764271, 0.028850021, 0.017095585, 0.035973175, 0.038011685, 0.294814906, 0.029658493, 0.027005021, 0.029201528, 0.020043972, 0.03238199, 0.029495511, 0.577020039, 0.014011605, 0.051010744, 0.021623256, 0.014631212, 0.020578558, 0.061494775, 0.030367654, 0.043894725, 0.011919885, 0.075856402, 0.004718255, 0.342251011, 0.021811721, 0.051061269, 0.011184171, 0.054017763, 0.051717378, 0.043465019, 0.050948337, 0.00890731, 0.04747911, 0.013383578, 0.021299494, 0.030546506, 0.034556018, 0.092994946, 0.021347114, 0.025952815, 0.023231309, 0.037399742, 0.017672898, 0.038368635, 0.021061043, 0.016677679, 0.0983097, 0.104629521, 0.044993614, 0.053345224, 0.031485953, 0.022589289, 0.049915747, 0.057021831, 0.047147287, 0.065459328, 0.028609929, 0.040204775, 0.025078534, 0.056473276, 0.05707411]","[0.258399565, 0.136903275, 0.095705504, 0.301488654, 0.097711369, 0.164712287, 0.249394924, 0.269130964, 0.059951837, 0.159471057, 0.323059095, 0.322017888, 0.174694101, 0.267263758, 0.291713102, 0.128054908, 0.460069677, 0.48737748, 0.059500234, 0.235685578, 0.272431535, 0.098229435, 0.284492063, 0.258145178, 0.777747378, 0.287316251, 0.241128469, 0.106181163, 0.169847937, 0.316385093, 0.307960245, 0.194484623, 0.114399171, 0.269559418, 0.089305518, 0.184049815, 0.175202111, 0.186139269, 0.255623727, 0.258422855, 0.075321507, 0.398230099, 0.558810218, 0.267966311, 0.189261329, 0.203600933, 0.29113195, 0.264297345, 0.628205212, 0.403659384, 0.240152863, 0.122158114, 0.939334219, 0.241214112, 0.202117659, 0.280250881, 0.286197219, 0.046951173, 0.298345409, 0.1721303, 1.135045059, 0.197496541, 0.064700214, 0.202041255, 0.258711382, 0.133042093, 0.293843289, 0.28307272, 0.332835654, 0.230486166, 0.074447141, 0.387824837, 0.633821611, 0.283320255, 0.138903734, 0.296444812, 0.284509606, 0.2629165, 1.134143128, 0.074377756, 0.211929101, 0.080562642, 0.298516367, 1.153457468, 0.182303047, 0.161770121, 0.058328111, 0.136540556, 1.195283551, 0.307293092, 0.282400248, 0.250447155, 0.314916043, 0.106108779, 0.725632883, 0.283546389, 0.248231974, 0.257453317, 0.267986359, 0.202135628, 0.22877486, 0.27888826, 0.305074165, 0.194188189, 0.288830201, 0.290649356, 0.319930977, 0.18515692, 0.305082948, 0.49044944, 0.383112832, 0.208852146, 0.244458632, 0.277069862, 0.06372909, 0.241580684, 1.144163644, 0.279992045, 0.325397467, 0.850713611, 0.325941745, 0.277268912, 0.181813799, 0.207983217, 0.333138443, 0.417748176, 0.64015186, 0.293196985, 0.225610351, 0.303092915, 0.223912362, 0.081428908, 0.351451518, 0.513651166, 0.307898174, 0.283159143, 0.302586851, 0.104209398, 0.222721721, 0.25880068, 1.021344727, 0.268260953, 0.316643501, 0.323370785, 0.335802263, 0.129037727, 1.229828551, 0.287361199, 0.290787684, 0.515061567, 0.565907682, 0.232783164, 0.121711822, 0.305511305, 0.221561443, 0.3136988, 0.876677869, 0.33005364, 0.303661494, 0.235892076, 0.27055858, 0.189326009, 0.325903441, 0.946601996, 0.091979497, 0.190990985, 0.308525294, 0.290758131, 0.199584059, 0.299539831, 1.187227455, 0.261355594, 0.191648889, 0.092399917, 0.10060915, 0.172199653, 0.301383867, 0.359508664, 1.188261279, 0.210732923, 0.349833278, 0.326889743, 0.121423546, 0.131290324, 0.192341492, 1.189340579, 0.17342751, 0.247273577, 0.646372968, 0.216816291, 0.23584509, 0.175384835, 0.167230833, 0.175564437, 0.106710534, 0.199890124, 0.202648009, 0.174785432, 0.093845094, 0.263957057, 0.268540038, 0.747096268, 0.278560571, 0.157607361, 0.301425631, 0.280776787, 0.238810507, 0.214934476, 0.656703456, 0.121758174, 0.289699451, 0.167692687, 0.116799053, 0.114797936, 0.302608048, 0.261079613, 0.288557066, 0.087028063, 0.336165621, 0.051839934, 0.329051944, 0.631311988, 0.335231873, 0.080457332, 0.236774409, 0.303714521, 0.328434288, 1.180883745, 0.067776965, 0.347125473, 0.183107092, 0.129912585, 0.158385409, 0.266944203, 0.340075705, 1.086508884, 0.263532231, 0.26115257, 0.223271925, 0.149932943, 0.332109883, 0.131040369, 0.085078013, 1.048775056, 0.60032601, 0.909031119, 0.429703014, 0.696399483, 0.19453472, 0.225907859, 0.628887938, 0.83215289, 0.608577061, 0.295324138, 0.346910496, 0.170409476, 0.32482325, 0.289165746]"
forest,127,115,12,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[2.2012191513204016, 2.247465986001771, 1.2279670715215616, 1.1968069518334232, 2.3142821166547947, 5.108716008195188, 1.684446137980558, -1.2073700224864297, 1.4952000015764497, 0.751434174773749, 2.084103082481306, 4.5895910583785735]","[0.012223543, 0.015250464, 0.062962722, 0.119196121, 0.018870924, 0.011055058, 0.018923499, 0.013337997, 0.013092973, 0.014977209, 0.012583511, 0.013715395, 0.01481151, 0.011455672, 0.013316393, 0.005341192, 0.014431807, 0.014477735, 0.017609957, 0.013901232, 0.01506258, 0.107195969, 0.022292429, 0.014383693, 0.013854832, 0.017047157, 0.012640996, 0.012145098, 0.012734709, 0.017416081, 0.011619697, 0.136475601, 0.02071751, 0.012466486, 0.017286373, 0.014061353, 0.014813994, 0.01660705, 0.014021289, 0.01622774, 0.016350954, 0.116452927, 0.019299444, 0.014853614, 0.013261515, 0.012070927, 0.017401254, 0.015245789, 0.010688816, 0.014445367, 0.016769761, 0.162368069, 0.015041483, 0.010222205, 0.016396007, 0.014357484, 0.019075076, 0.029489531, 0.024083883, 0.015069024, 0.018729081, 0.014386411, 0.017654082, 0.021748364, 0.012507473, 0.012716237, 0.013141137, 0.013650868, 0.014740815, 0.019262739, 0.094462388, 0.021179217, 0.022606885, 0.021384285, 0.015974341, 0.013690181, 0.011215064, 0.013153551, 0.017370956, 0.010056659, 0.01023188, 0.014183271, 0.013289056, 0.017025352, 0.01224335, 0.117148693, 0.01584296, 0.018841004, 0.011867949, 0.013612618, 0.013589125, 0.016279883, 0.015022469, 0.012061152, 0.014137761, 0.016081967, 0.129708835, 0.018778266, 0.019045822, 0.014802639, 0.019381529, 0.004312224, 0.023733212, 0.012644821, 0.01596302, 0.018844587, 0.014741343, 0.018655639, 0.014977738, 0.014879742, 0.012722012, 0.011927518, 0.022013932, 0.01766029, 0.01890549, 0.02041527, 0.016172482, 0.014342231, 0.015015597, 0.01435228, 0.010743121, 0.010884814, 0.014970049, 0.016308614, 0.01580122, 0.012983396, 0.013519491]","[0.083098121, 0.08167288, 0.08096729, 0.672739699, 0.094198892, 0.091040171, 0.089239715, 0.085075511, 0.077067919, 0.075126946, 0.07691076, 0.074582394, 0.075426743, 0.07584417, 0.074777625, 0.076986534, 0.076063381, 0.076183204, 0.075705951, 0.075611713, 0.076358804, 0.141302079, 0.667156471, 0.075783998, 0.073588902, 0.076150847, 0.078921371, 0.078612539, 0.080187191, 0.079944703, 0.079900178, 0.187707707, 0.596100606, 0.074749331, 0.073805881, 0.078292178, 0.077728536, 0.080095935, 0.078476786, 0.079819747, 0.079808249, 0.277068355, 0.529724216, 0.075400202, 0.074723947, 0.078109737, 0.077621836, 0.078018622, 0.079636087, 0.079040673, 0.078663054, 0.353513689, 0.408190048, 0.073174592, 0.073491583, 0.077513338, 0.10792397, 0.246762594, 0.204293075, 0.204429545, 0.21428268, 0.087925306, 0.077761432, 0.229631294, 0.07898994, 0.078253719, 0.081705519, 0.080141993, 0.081631245, 0.092416164, 0.436932328, 0.539576556, 0.217931224, 0.208802507, 0.080998047, 0.076593555, 0.079055312, 0.081012722, 0.080630199, 0.08113167, 0.081430457, 0.080855488, 0.081263479, 0.082126108, 0.081871197, 0.251201809, 0.55526702, 0.069744281, 0.069407201, 0.069989885, 0.073098446, 0.071587047, 0.072568632, 0.073208348, 0.073025531, 0.072639576, 0.65192704, 0.1372938, 0.120112921, 0.118882887, 0.134951538, 0.090932577, 0.151027407, 0.086012598, 0.086147417, 0.071893078, 0.070096576, 0.114518411, 0.111024334, 0.072167422, 0.071984705, 0.080733545, 0.14088947, 0.132965132, 0.126593915, 0.127828473, 0.133612126, 0.069901756, 0.069432652, 0.071456586, 0.069999232, 0.07013392, 0.071606199, 0.070637212, 0.071191108, 0.071355213, 0.070852196]"
flower,226,141,126,0,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[1.359099056397099, 1.084681111795362, 5.647896032896824, 4.802375098806806, 3.961169956543017, 1.4043891112087294, 1.2467309901840053, 1.0508710999856703, 5.59356108418433, 2.88817701296648, 4.440586085489485, 2.8396061299717985, 4.7225299301208, 3.134955972840544, 2.6722480341559276, 2.1534390616579913, 1.0829221186577342, -0.3461459294776432, 3.71547608228866, 0.46750412619439885, 5.148295140999835, 3.5168290624278598, 2.487200028670486, 1.881296084902715, 5.225935039343312, 5.871410987281706, 3.481229156604968, 2.083050087734591, 3.0993309595505707, 3.445712996122893, 3.628394990693778, 2.7260329834534787, 3.0283900454523973, -0.9734929290716536, -0.4489749807980843, 0.5615640929318033, 0.6694501905003563, 1.249153999320697, 2.8414381236652844, 0.35745503555517644, 3.9203440551063977, -1.1921418847632594, 2.9402570051606745, 0.36547203309601173, 4.407591075927485, 5.412074925552588, 1.5610742160351947, 2.4878480201005004, 2.168383058567997, 3.291552086942829, 2.6865999688743614, 3.0643321305396967, 1.8605149865034036, 0.3854890714283101, 4.664174148521852, 2.5112491914769635, 2.1757841482176445, 2.283179118472617, 2.4960700789815746, 0.3404379966086708, 0.20836711063748226, 1.3234179936698638, 1.2050150865106843, 3.093118032615166, 1.1243250325205736, 0.6062221053871326, 7.324829097779002, 3.6999370385310613, -0.7257458239910193, 1.1533380123437382, 3.8950529456487857, 3.5320871297153644, 1.8348071408690885, 2.9573920363909565, 3.8858311022049747, 2.674677098810207, 0.6245810725376941, 1.8195830520126037, -0.4790090453461744, 0.8442990439361893, 0.46003708307398483, 2.519345081760548, 1.3149939774884842, 5.228193059039768, 5.320665117702447]","[0.10592421, 0.072222866, 0.042137089, 0.045956874, 0.007837808, 0.036995985, 0.071809356, 0.039979177, 0.08195669, 0.067389199, 0.004295308, 0.086523991, 0.023919248, 0.386904365, 0.031978774, 0.082894254, 0.003388304, 0.048527568, 0.052939305, 0.048811224, 0.007955531, 0.079892364, 0.016399788, 0.027442804, 0.022298299, 0.063687653, 0.034054971, 0.016219837, 0.080044086, 0.068404135, 0.5901798, 0.039896364, 0.05782841, 0.168471776, 0.052766596, 0.010024225, 0.047353547, 0.06479805, 0.021639876, 0.054353933, 0.044946294, 0.014854317, 0.036977483, 0.037860597, 0.229663385, 0.027011816, 0.024983745, 0.102497223, 0.054780234, 0.122838665, 0.050202892, 0.012002356, 0.062696006, 0.047650204, 0.044398542, 0.073564991, 0.030558006, 0.014777504, 0.016657749, 0.023474467, 0.504127227, 0.027053617, 0.057920491, 0.085498171, 0.023993354, 0.071176492, 0.011653764, 0.093472867, 0.04279661, 0.03513854, 0.008890297, 0.073735062, 0.002611934, 0.005111436, 0.003964793, 0.041395965, 0.162487772, 0.054937091, 0.083695389, 0.18586515, 0.047272034, 0.260029923, 0.068611107, 0.020778484, 0.139569118, 0.082690399, 0.010286679, 0.04341724, 0.094936063, 0.025549545, 0.063661031, 0.020941626, 0.007719534, 0.055208973, 0.01825781, 0.017262787, 0.020620426, 0.043292182, 0.003206924, 0.03867702, 0.047810919, 0.038728706, 0.053230025, 0.046182208, 0.130588733, 0.024937044, 0.044362406, 0.005215597, 0.049616636, 0.027366291, 0.021431944, 0.251859155, 0.059510515, 0.040322355, 0.103030659, 0.043601093, 0.244544412, 0.01195105, 0.03703302, 0.037762053, 0.033203386, 0.067496539, 0.034898692, 0.049423908, 0.063442223, 0.050336611, 0.360475427, 0.019965354, 0.050082285, 0.062533031, 0.0115655, 0.037282, 0.021262843, 0.052994843, 0.137174319, 0.033991506, 0.03600778, 0.043864142, 0.020348547, 0.012068473, 0.053616023, 0.076253492, 0.020796571, 0.035253312, 0.00233936, 0.070951508, 0.010607433, 0.051151858, 0.068593905, 0.009380298, 0.050089986, 0.022744871, 0.020301809, 0.038708994, 0.094715374, 0.25424413, 0.018582163, 0.013849917, 0.080810822, 0.125732034, 0.09203705, 0.026869988, 0.231407995, 0.014527103, 0.031185728, 0.046204018, 0.028672161, 0.035029723, 0.17584573, 0.052697823, 0.06683665, 0.031522664, 0.003618669, 0.049409167, 0.030901416, 0.013844458, 0.015085431, 0.100639822, 0.052300791, 0.075933788, 0.068153491, 0.028997675, 0.012797359, 0.102790199, 0.020025851, 0.080390607, 0.025124609, 0.00538723, 0.03209164, 0.016134878, 0.013684803, 0.041870909, 0.046368552, 0.069692623, 0.064663704, 0.0172197, 0.009562766, 0.073898666, 0.020598562, 0.02564743, 0.02889382, 0.023423102, 0.069925161, 0.018052526, 0.067487402, 0.041303529, 0.099191647, 0.505916702, 0.003868151, 0.004293907, 0.082872802, 0.074690135, 0.0040344, 0.041252952, 0.038982078, 0.021644795, 0.026423797, 0.026229484, 0.002285102, 0.052553551, 0.021004251, 0.026476361, 0.189910379, 0.109197783, 0.049507375, 0.052585794]","[1.525223727, 0.311784748, 0.203460077, 0.166949742, 0.111168571, 0.189158307, 1.146706479, 0.237076293, 0.277283996, 0.27589009, 0.036578042, 0.267228537, 0.161611924, 0.826897774, 0.170383868, 0.295982545, 0.046565915, 0.248500856, 0.305338929, 0.305131777, 0.110898689, 0.415124436, 0.145685128, 0.368063804, 0.193478904, 0.29959172, 0.304161409, 0.243531871, 0.309401926, 0.388076438, 0.55959827, 0.687236295, 0.2973581, 0.621864237, 0.269556145, 0.082821132, 0.342794741, 0.295787104, 0.187933651, 1.186950192, 0.34698259, 0.144162014, 0.313874542, 0.335286424, 0.323884218, 0.775446633, 0.332400827, 0.317570434, 0.344785486, 0.580542066, 0.206825203, 0.080038814, 0.342754145, 1.157221022, 0.237193219, 0.314358052, 1.165690376, 0.220159189, 0.118301523, 0.130210026, 0.523255197, 0.223051296, 0.335994384, 0.302032418, 0.273071112, 0.375161497, 0.078914265, 0.47518366, 0.593906479, 0.315100761, 0.095994789, 0.305077541, 0.048269878, 0.055438206, 0.052131572, 0.300382466, 1.080016756, 0.2477566, 0.315675707, 1.056976748, 0.27741299, 1.419415117, 0.300335816, 0.13151577, 0.267811662, 1.069854133, 0.149439648, 0.298215557, 0.539783747, 0.214117322, 1.185981572, 0.191950668, 0.079367901, 0.306616398, 1.113557726, 0.137063017, 0.200667157, 0.262057357, 0.037995906, 1.1466391, 0.27100913, 0.265307229, 0.305273003, 0.279458697, 0.698745017, 0.27176612, 0.263746897, 0.070248401, 0.324568017, 0.187715766, 0.210519225, 0.51399282, 0.489026587, 0.315598864, 0.395365348, 0.292584348, 0.308822765, 0.783514572, 0.123261205, 0.235416129, 0.251865673, 1.286149396, 0.282425021, 0.275420002, 0.307436196, 0.29419389, 0.509718569, 0.341159196, 0.280247482, 0.28393283, 0.147272119, 0.305592133, 0.132887438, 0.304011523, 0.502925937, 0.399768188, 0.240165806, 0.303652546, 0.106366351, 0.077650208, 0.275374024, 0.316009507, 1.116048666, 0.26112969, 0.056815195, 0.294718163, 0.094124518, 0.409707282, 0.311412638, 0.089313245, 1.161865809, 0.216891115, 0.115344309, 0.170194388, 0.291778314, 0.650267559, 0.681234264, 0.115355296, 0.298189113, 0.408919663, 0.29535278, 0.172069643, 1.020071179, 0.104829521, 0.26626507, 0.370031928, 0.233685969, 0.27090319, 0.736728846, 0.298868493, 0.277733278, 0.24777169, 0.07578216, 0.274887557, 0.160991897, 0.100694072, 0.107719654, 0.30426244, 0.26416309, 0.276792828, 0.270552721, 0.289607258, 0.180081284, 0.611732478, 0.089295073, 0.275559205, 0.164545869, 0.061963553, 0.253572366, 0.18810744, 0.18208909, 0.275263163, 0.269135872, 0.278411764, 0.278484328, 0.107843627, 0.075966629, 0.293304898, 0.209884883, 0.247409791, 0.135384954, 0.241636891, 0.501279254, 0.10871348, 0.29222697, 1.171004132, 0.398442886, 0.315423016, 0.36180812, 0.053126669, 0.287196, 0.303866772, 0.047373283, 1.117530703, 0.220581629, 0.109622053, 0.264821797, 0.301018851, 0.049452531, 0.288267868, 0.25318317, 1.039175096, 0.788169154, 0.392197515, 0.278883353, 1.177178294]"
